address,bing_type,bing_confidence,bing_latitude,bing_longitude,mapquest_type,mapquest_class,mapquest_latitude,mapquest_longitude
"7232 HAMILTON AV PIttsburgh, PA",Address,High,40.454204,-79.896316,house,place,40.4543498208259,-79.8966833411131
"N LANG AV & UPLAND ST PIttsburgh, PA",RoadIntersection,High,40.46274782856099,-79.89749262993723,,,,
"19 COURTRIGHT ST PIttsburgh, PA",Address,High,40.475677490234375,-80.03192138671875,residential,highway,40.4753943,-80.0321342
"DINWIDDIE ST & WICK ST PIttsburgh, PA",RoadIntersection,High,40.44119548979259,-79.98054700899226,,,,
"2404 WEBSTER AV PIttsburgh, PA",Address,High,40.448841,-79.973793,house,place,40.4489271919716,-79.973932802188
"3236 WARD ST PIttsburgh, PA",Address,High,40.431793212890625,-79.95500946044922,house,place,40.4318775714286,-79.9550858571429
"1309 COLUMBUS AV PIttsburgh, PA",Address,High,40.45768356323242,-80.02627563476562,house,place,40.4578580612227,-80.0261805306219
"531 COLLINS AV PIttsburgh, PA",Address,High,40.46612548828125,-79.91960906982422,house,place,40.398445,-79.839637
"7115 IDLEWILD ST PIttsburgh, PA",Address,High,40.458717346191406,-79.89751434326172,house,place,40.4586628417274,-79.8977639385252
"2266 WILNER DR PIttsburgh, PA",Address,High,40.45421093702316,-79.86890226602554,house,place,40.4542513643795,-79.8688921257994
"7919 INGLENOOK PL PIttsburgh, PA",Address,High,40.451336950063705,-79.88571502268314,house,place,40.4513865506704,-79.8856818631212
"2114 KOERNER ST PIttsburgh, PA",Address,High,40.46453094482422,-80.01042175292969,,,,
"8 HERNDON CT PIttsburgh, PA",Address,High,40.46105995774269,-79.91854660212994,,,,
"278 LOMBARD ST PIttsburgh, PA",Address,High,40.44114685058594,-79.9796142578125,house,place,40.4409170004174,-79.9796817859363
"6881 FRANKSTOWN AV PIttsburgh, PA",Address,High,40.458098128437996,-79.90394599735737,house,place,40.458325,-79.902839
"947 FORDHAM ST PIttsburgh, PA",Address,High,40.3898811340332,-80.02066802978516,house,place,40.3897887274345,-80.0207900391849
"SORENTO ST & MINNOTT ST PIttsburgh, PA",RoadIntersection,High,40.47577992081642,-80.03023982048035,,,,
"2600 STAYTON ST PIttsburgh, PA",Address,High,40.46871566772461,-80.02652740478516,house,place,40.467667,-80.02659
"ANTRIM ST & RICHARDSON AV PIttsburgh, PA",RoadIntersection,High,40.475260242819786,-80.03750994801521,,,,
"799 WOODLOW ST PIttsburgh, PA",Address,High,40.4466350376606,-80.05144737660885,house,place,40.4468449076923,-80.0511396307692
"2411 BEDFORD AV PIttsburgh, PA",Address,High,40.4500213265419,-79.97422456741333,house,place,40.4500142142857,-79.9743470714286
"416 W PROSPECT AV PIttsburgh, PA",Address,High,40.44751739501953,-80.08104705810547,,,,
"1831 FAHNESTOCK ST PIttsburgh, PA",Address,High,40.45243,-79.878494,,,,
"300 HALKETT ST PIttsburgh, PA",Address,High,40.43708419799805,-79.96195220947266,,,,
"242 CHESTER AV PIttsburgh, PA",Address,High,40.467437744140625,-80.01322174072266,house,place,40.4672304060306,-80.0122210892265
"1610 SANDUSKY CT PIttsburgh, PA",Address,High,40.45956864953041,-80.00559635460377,house,place,40.4594694190812,-80.0054728215769
"2 IPSWICH CT PIttsburgh, PA",Address,High,40.46147167682648,-79.91840310394764,,,,
"WEBSTER AV & MCNEIL PL PIttsburgh, PA",RoadIntersection,High,40.45407012104988,-79.96320001780987,,,,
"516 BROWNSVILLE RD PIttsburgh, PA",Address,High,40.411624163389206,-79.98986385762691,house,place,40.4116312248405,-79.9899154557591
"BRIGHTON RD & INGHAM ST PIttsburgh, PA",RoadIntersection,High,40.46713206633158,-80.0250158252655,,,,
"BRIGHTON RD & INGHAM ST PIttsburgh, PA",RoadIntersection,High,40.46713206633158,-80.0250158252655,,,,
"3340 1/2 WEBSTER AV PIttsburgh, PA",Address,High,40.45349884033203,-79.96359252929688,,,,
"ASTEROID WY & LOYAL WY PIttsburgh, PA",RoadIntersection,High,40.41959032416344,-79.9932199716568,,,,
"2822 ARLINGTON AV PIttsburgh, PA",Address,High,40.417098,-79.968368,house,place,40.4172474102564,-79.9682562307692
"339 KAMBACH ST PIttsburgh, PA",Address,High,40.426429748535156,-80.0008316040039,house,place,40.4263135,-80.0008171666667
"1400 5TH AV PIttsburgh, PA",Address,High,40.4383659362793,-79.98631286621094,primary,highway,40.4468715,-79.9496369
"1439 CHICAGO ST PIttsburgh, PA",Address,High,40.47902271151543,-80.000144764781,house,place,40.4793249,-80.0001363
"5040 AMPERE ST PIttsburgh, PA",Address,High,40.408573150634766,-79.93856048583984,house,place,40.4087043885862,-79.9381581025922
"1064 BRUSHTON AV PIttsburgh, PA",Address,High,40.45810282230377,-79.88842874765396,house,place,40.4580811764706,-79.8883433137255
"1064 BRUSHTON AV PIttsburgh, PA",Address,High,40.45810282230377,-79.88842874765396,house,place,40.4580811764706,-79.8883433137255
"256 S MATHILDA ST PIttsburgh, PA",Address,High,40.4635014384985,-79.94676679372787,house,place,40.4634732556385,-79.9468402415209
"256 S MATHILDA ST PIttsburgh, PA",Address,High,40.4635014384985,-79.94676679372787,house,place,40.4634732556385,-79.9468402415209
"256 S MATHILDA ST PIttsburgh, PA",Address,High,40.4635014384985,-79.94676679372787,house,place,40.4634732556385,-79.9468402415209
"4917 BROAD ST PIttsburgh, PA",Address,High,40.466922760009766,-79.94420623779297,house,place,40.4668308390658,-79.9445501887666
"Universal & Fairdale PIttsburgh, PA",RoadIntersection,High,40.454910323023796,-80.06204009056091,,,,
"143 Southern Av PIttsburgh, PA",Address,High,40.425575256347656,-80.00914001464844,house,place,40.4257721882949,-80.0092349215438
"4046 Windgap Av PIttsburgh, PA",Address,High,40.462783,-80.074195,secondary,highway,40.4528396,-80.0769504
"4046 Windgap Av PIttsburgh, PA",Address,High,40.462783,-80.074195,secondary,highway,40.4528396,-80.0769504
"3920 Vinceton St PIttsburgh, PA",Address,High,40.489078521728516,-80.02310943603516,house,place,40.489121,-80.023219
"7205 Frankstown Av PIttsburgh, PA",Address,High,40.45736521482468,-79.89597380161285,house,place,40.4574238521297,-79.8960366038082
"28 Waldorf St PIttsburgh, PA",Address,High,40.49123001098633,-80.0184555053711,house,place,40.4910736585318,-80.0183166673076
"608 Chautauqua St PIttsburgh, PA",Address,High,40.46456527709961,-80.01709747314453,house,place,40.4645018,-80.0170292
"1106 Wheeler St PIttsburgh, PA",Address,High,40.45957565307617,-79.88449096679688,house,place,40.4595029259967,-79.8846483884565
"Buffington Av & Frampton Av PIttsburgh, PA",RoadIntersection,High,40.41505001485348,-80.00835970044136,,,,
"Hernderson St & Sandusky Ct PIttsburgh, PA",RoadIntersection,High,40.459270253777504,-80.00566005706787,,,,
"3143 Shadeland Av PIttsburgh, PA",Address,High,40.474388122558594,-80.0321044921875,house,place,40.47436425,-80.031876
"304 E Warrington Av PIttsburgh, PA",Address,High,40.420841217041016,-80.00208282470703,house,place,40.4209544866396,-80.0021525236214
"3231 Gorman Wy PIttsburgh, PA",Address,High,40.432628,-79.957298,house,place,40.4327419145805,-79.9571366526605
"18 Divinity St PIttsburgh, PA",Address,High,40.46302032470703,-80.01206970214844,house,place,40.4631051,-80.0121052
"18 Divinity St PIttsburgh, PA",Address,High,40.46302032470703,-80.01206970214844,house,place,40.4631051,-80.0121052
"1320 Steuben St PIttsburgh, PA",Address,High,40.44214630126953,-80.04879760742188,trunk,highway,40.4441739,-80.0294501
"702 Harker St PIttsburgh, PA",Address,High,40.440311431884766,-80.0405502319336,residential,highway,40.4403274,-80.0409914
"5010 Friendship Av PIttsburgh, PA",Address,High,40.462188,-79.94403,house,place,40.4623447292228,-79.9442367929831
"Rt 65 near McKees Rocks Br PIttsburgh, PA",,,,,,,,
"Rt 65 near McKees Rocks Br PIttsburgh, PA",,,,,,,,
"270 Kennedy Av PIttsburgh, PA",Address,High,40.474315,-80.013191,house,place,40.4742275099626,-80.0125697594513
"Mohawk St & Beelen St PIttsburgh, PA",RoadIntersection,High,40.43764905171065,-79.97117404717135,,,,
"5300  Cornwall PIttsburgh, PA",Address,High,40.47005005180836,-79.93755340576172,house,place,40.470023,-79.93758
"6908  Apple AV PIttsburgh, PA",Address,High,40.465006828308105,-79.90055434405804,house,place,40.4649971,-79.9001136
"854  Brightridge ST PIttsburgh, PA",Address,High,40.46183776855469,-80.0188217163086,house,place,40.4617500029342,-80.0187996403545
"Sterrett ST &  Idlewild ST PIttsburgh, PA",RoadIntersection,High,40.45767970383167,-79.8938401043415,,,,
"Penn AV & S Evaline ST PIttsburgh, PA",RoadIntersection,High,40.464760065078735,-79.94113013148308,,,,
"California AV &  Woodland AV PIttsburgh, PA",RoadIntersection,High,40.46683005988598,-80.03422021865845,,,,
"830  Bay Ridge AV PIttsburgh, PA",Address,High,40.3911247253418,-80.02169036865234,,,,
"105  W. McIntyre AV PIttsburgh, PA",Address,High,40.46844482421875,-80.01131439208984,,,,
"Fulton ST &  Juniata ST PIttsburgh, PA",RoadIntersection,High,40.45711043887622,-80.02571355190695,,,,
"7100  Gladefield ST PIttsburgh, PA",Address,High,40.466606095433235,-79.89610992372036,residential,highway,40.466868,-79.8956719
"170  Reed Roberts PL PIttsburgh, PA",Address,High,40.44049613177776,-79.9824046343565,,,,
"Perrysville AV & N Charles ST PIttsburgh, PA",RoadIntersection,High,40.47099016606808,-80.00858969986439,,,,
"Frankstown AV &  Collier ST PIttsburgh, PA",RoadIntersection,High,40.456390174923655,-79.89189270377254,,,,
"1919  Mountford AV PIttsburgh, PA",Address,High,40.462612,-80.007431,house,place,40.4629473598298,-80.0073582872537
"Sorrento ST &  Minnot ST PIttsburgh, PA",PopulatedPlace,Medium,40.43833923339844,-79.99746704101562,,,,
"303  Winston ST PIttsburgh, PA",Address,High,40.40535354614258,-79.93919372558594,house,place,40.4052146638821,-79.9391894620801
"N Braddock AV &  Tioga ST PIttsburgh, PA",RoadIntersection,High,40.451959893107414,-79.89164002239704,,,,
"2330  East Hills DR PIttsburgh, PA",Address,High,40.45534282922745,-79.87091794610023,house,place,40.455563,-79.870812
"Brighton RD &  Viruth ST PIttsburgh, PA",RoadIntersection,High,40.486422284311516,-80.03673859753204,,,,
"Lowell ST &  Rapidan WY PIttsburgh, PA",RoadIntersection,High,40.463709980249405,-79.90883029997349,,,,
"3464  St. James PIttsburgh, PA",Address,High,40.43660354614258,-79.95497131347656,,,,
"1513  Crucible ST PIttsburgh, PA",Address,High,40.447412207722664,-80.05173303186893,house,place,40.4473327898999,-80.0519897920068
"245  Alice ST PIttsburgh, PA",Address,High,40.41008758544922,-79.9931411743164,house,place,40.4098542971852,-79.9922674268196
"515 N Braddock AV PIttsburgh, PA",Address,High,40.45185998082161,-79.8917768150568,house,place,40.451898,-79.891808
"2852  Penn AV PIttsburgh, PA",Address,High,40.457599,-79.974113,house,place,40.457310806766,-79.9747975976907
"Camp ST &  Cherokee ST PIttsburgh, PA",RoadIntersection,High,40.45099285815282,-79.95941754509889,,,,
"7151  Idlewild ST PIttsburgh, PA",Address,High,40.45844650268555,-79.89630889892578,house,place,40.4585021440262,-79.8970594051245
"5546  Jackson ST PIttsburgh, PA",Address,High,40.47268666327,-79.92661871016026,house,place,40.4724607,-79.9267067
"Manchester  & PIttsburgh, PA",,,,,neighbourhood,place,40.4550691,-80.019776
"150  Violet WY PIttsburgh, PA",Address,High,40.44207763671875,-80.03267669677734,service,highway,40.4416036,-80.0343032
"302  Walcott ST PIttsburgh, PA",Address,High,40.462154388427734,-80.05301666259766,house,place,40.4622429690948,-80.0528788394827
"1500  5TH AV PIttsburgh, PA",Address,High,40.43838882446289,-79.98494720458984,primary,highway,40.4468715,-79.9496369
"2124  Bentley DR PIttsburgh, PA",Address,High,40.440077036619186,-79.97661039233208,house,place,40.4400432706711,-79.9759943045985
"214 S Highland AV PIttsburgh, PA",Address,High,40.45843407511711,-79.92518104612827,secondary,highway,40.4549756,-79.9253288
"Rose ST &  Heldman ST PIttsburgh, PA",RoadIntersection,High,40.44172443562663,-79.98192868499982,,,,
"3123  Cordell PL PIttsburgh, PA",Address,High,40.41799373924732,-79.9629344791174,house,place,40.4179241737836,-79.9632618943039
"5628  Rippey ST PIttsburgh, PA",Address,High,40.46603012084961,-79.92781066894531,house,place,40.4663281410106,-79.9282443989648
"Keystone ST & PIttsburgh, PA",,,,,residential,highway,40.4805186,-79.9519332
"Bedford AV &  Watt LANE PIttsburgh, PA",RoadIntersection,High,40.45079983770847,-79.97225984930992,,,,
"6525  Hamilton AV PIttsburgh, PA",Address,High,40.459026,-79.913291,house,place,40.4590251,-79.9132824
"1008  Chartiers AV PIttsburgh, PA",Address,High,40.444313,-80.040725,tertiary,highway,40.4581924,-80.0707873
"Wiltsie ST & PIttsburgh, PA",,,,,tertiary,highway,40.471771,-79.8960194
"1614  Sandusky CT PIttsburgh, PA",Address,High,40.45962430536747,-80.00562183558941,house,place,40.4595236897356,-80.0054719735979
"Liberty AV &  Stanwix ST PIttsburgh, PA",RoadIntersection,High,40.44141009449959,-80.00387974083424,,,,
"537  Lovelace ST PIttsburgh, PA",Address,High,40.43975830078125,-80.0385971069336,house,place,40.4397715747689,-80.0379438796904
"255  East Ohio ST PIttsburgh, PA",Address,High,40.45217514038086,-80.00279998779297,house,place,40.4529806595745,-80.0030901489362
"757  Gallion AV PIttsburgh, PA",Address,High,40.395774,-80.01773,house,place,40.3959005081967,-80.0182311967213
"Sterrett ST &  Frankstown AV PIttsburgh, PA",RoadIntersection,High,40.45689985156059,-79.89413984119892,,,,
"819  Brushton AV PIttsburgh, PA",Address,High,40.4548566788435,-79.88842606544495,house,place,40.4548678385747,-79.8884657950949
"East Hills DR & PIttsburgh, PA",,,,,residential,highway,40.4546727,-79.871917
"Merwyn City Steps  & PIttsburgh, PA",,,,,,,,
"2513  Transport ST PIttsburgh, PA",Address,High,40.38222885131836,-79.99725341796875,house,place,40.3817201200385,-79.9984674852416
"Heldman ST &  Reed ST PIttsburgh, PA",RoadIntersection,High,40.44096442199353,-79.9814043763631,,,,
"6413  Shetland ST PIttsburgh, PA",Address,High,40.464324951171875,-79.90989685058594,house,place,40.4643329,-79.9098964
"1728  Belleau DR PIttsburgh, PA",Address,High,40.46138383448124,-80.00718757510185,house,place,40.4609533258835,-80.0073292723649
"1218  Nolan CT PIttsburgh, PA",Address,High,40.4596571624279,-79.88686703145504,,,,
"Orion ST &  Carnak ST PIttsburgh, PA",RoadIntersection,High,40.45458997949687,-79.96167085753736,,,,
"3057  Penn AV PIttsburgh, PA",Address,High,40.45983123779297,-79.97183227539062,house,place,40.4594213746847,-79.9720633043021
"3032  Merwyn AV PIttsburgh, PA",Address,High,40.458,-80.052482,house,place,40.4577284907432,-80.0524030850718
"2222  East Hills DR PIttsburgh, PA",Address,High,40.454378575086594,-79.87247966229916,house,place,40.4543585424004,-79.8723869828637
"318  Winston ST PIttsburgh, PA",Address,High,40.40500259399414,-79.93836975097656,house,place,40.4050805456064,-79.938953307809
"500  Brushton AV PIttsburgh, PA",Address,High,40.44975280761719,-79.89051055908203,house,place,40.4502999090909,-79.8906636363636
"Tokay ST &  Bennett ST PIttsburgh, PA",RoadIntersection,High,40.454683536970265,-79.8807481334707,,,,
"5100  Lytle ST PIttsburgh, PA",Address,High,40.40659703314304,-79.94536601006985,residential,highway,40.4051564,-79.9449665
"101  Amanda AV PIttsburgh, PA",Address,High,40.41453552246094,-79.98834228515625,residential,highway,40.4022654,-79.9884791
"3024  Merwyn AV PIttsburgh, PA",Address,High,40.457839,-80.052337,house,place,40.4576086726021,-80.0522907555645
"ASHLYN ST & PIttsburgh, PA",,,,,residential,highway,40.4577676,-80.0559332
"1400  Locust ST PIttsburgh, PA",Address,High,40.43608474731445,-79.9853744506836,house,place,40.436737,-79.985049
"941  Woodlow ST PIttsburgh, PA",Address,High,40.44554002583027,-80.05237475037575,house,place,40.4459489200669,-80.0521161169148
"Mt Pleasant RD &  Chicago ST PIttsburgh, PA",RoadIntersection,High,40.478590205311775,-80.00087030231953,,,,
"1601  Penn AV PIttsburgh, PA",Address,Medium,40.44904327392578,-79.9875717163086,house,place,40.448959,-79.987446
"Mohler ST &  Monticello ST PIttsburgh, PA",RoadIntersection,High,40.45857019722462,-79.88578006625175,,,,
"6250  Auburn ST PIttsburgh, PA",Address,High,40.46522945165634,-79.91777077317238,house,place,40.4654168,-79.9181596
"2631  Linwood AV PIttsburgh, PA",Address,High,40.47108459472656,-80.01469421386719,house,place,40.4711252275042,-80.014481823062
"538.5 N Murtland ST PIttsburgh, PA",PopulatedPlace,Medium,40.43833923339844,-79.99746704101562,residential,highway,40.4524166,-79.9045418
"7215  Hermitage ST PIttsburgh, PA",Address,High,40.460208892822266,-79.8944091796875,house,place,40.4601770926123,-79.8947606467653
"2171  Elmore SQ PIttsburgh, PA",Address,High,40.44231802225113,-79.97563540935516,house,place,40.4426219469649,-79.9772332363713
"425  Climax ST PIttsburgh, PA",Address,High,40.42018127441406,-79.99942016601562,house,place,40.420053,-79.9995565
"2733  Patterson ST PIttsburgh, PA",Address,High,40.41896057128906,-79.969482421875,house,place,40.4189530758514,-79.9698936655634
"9  Blanford CT PIttsburgh, PA",Address,High,40.46115651726723,-79.91996951401234,footway,highway,40.4608972,-79.9190268
"7222  Everton ST PIttsburgh, PA",Address,High,40.46291269361973,-79.89242188632488,house,place,40.4628063,-79.8926849
"1723  Belleau DR PIttsburgh, PA",Address,High,40.461049899458885,-80.00732637941837,house,place,40.460862529622,-80.0071006105946
"975  Maple CT PIttsburgh, PA",Address,High,40.36869205534458,-80.0175603479147,,,,
"Lorenz AV &  Fredonia ST PIttsburgh, PA",RoadIntersection,High,40.44373020529747,-80.041029676795,,,,
"7101  Frankstown AV PIttsburgh, PA",Address,High,40.458095,-79.898277,house,place,40.457949,-79.898342
"Zara ST &  Ibis WY PIttsburgh, PA",RoadIntersection,High,40.415910333395004,-79.98860992491245,,,,
"600 E Warrington AV PIttsburgh, PA",Address,High,40.421512603759766,-79.99720764160156,house,place,40.421589,-79.997223
"511  Junilla ST PIttsburgh, PA",Address,High,40.446563720703125,-79.97117614746094,house,place,40.4465375833333,-79.97098975
"1100 N Murtland ST PIttsburgh, PA",Address,High,40.46039962768555,-79.90010070800781,house,place,40.460448,-79.90024
"351  Stanhope ST PIttsburgh, PA",Address,High,40.46335220336914,-80.05622863769531,house,place,40.4637214022325,-80.0560294440131
"7006  Monticello ST PIttsburgh, PA",Address,High,40.460105895996094,-79.90007019042969,house,place,40.4602070545034,-79.9001275695147
"2400  Chauncey DR PIttsburgh, PA",Address,High,40.449953600764275,-79.97463092207909,house,place,40.449951,-79.974591
"541  Brushton AV PIttsburgh, PA",Address,High,40.451255,-79.89038,house,place,40.4510735,-79.890307
"7125  Churchland ST PIttsburgh, PA",Address,High,40.47092056274414,-79.8958740234375,house,place,40.4708725603434,-79.8961247240649
"Wilson AV &  Perrysville AV PIttsburgh, PA",RoadIntersection,High,40.463659688830376,-80.01231998205185,,,,
"2100  Park Hill DR PIttsburgh, PA",Address,High,40.45259356498718,-79.8737845569849,house,place,40.45401,-79.873967
